,Date,Open,High,Low,Close,Volume
15630,20230719 15:00:00 Asia/Calcutta,4590.0,4590.5,4589.75,4590.5,325
15631,20230719 15:01:00 Asia/Calcutta,4590.75,4590.75,4590.25,4590.25,265
15632,20230719 15:02:00 Asia/Calcutta,4590.25,4590.5,4589.25,4589.5,482
15633,20230719 15:03:00 Asia/Calcutta,4589.5,4590.0,4589.25,4590.0,267
15634,20230719 15:04:00 Asia/Calcutta,4590.0,4590.25,4589.5,4590.25,221
15635,20230719 15:05:00 Asia/Calcutta,4590.25,4590.75,4590.25,4590.5,145
15636,20230719 15:06:00 Asia/Calcutta,4590.5,4590.75,4590.5,4590.5,102
15637,20230719 15:07:00 Asia/Calcutta,4590.75,4590.75,4590.5,4590.75,69
15638,20230719 15:08:00 Asia/Calcutta,4590.75,4591.0,4590.75,4590.75,145
15639,20230719 15:09:00 Asia/Calcutta,4590.75,4590.75,4590.0,4590.25,188
15640,20230719 15:10:00 Asia/Calcutta,4590.0,4590.75,4590.0,4590.75,125
15641,20230719 15:11:00 Asia/Calcutta,4590.75,4591.5,4590.75,4591.25,301
15642,20230719 15:12:00 Asia/Calcutta,4591.0,4591.25,4590.75,4591.0,195
15643,20230719 15:13:00 Asia/Calcutta,4591.25,4591.25,4590.5,4590.75,294
15644,20230719 15:14:00 Asia/Calcutta,4590.75,4590.75,4590.25,4590.25,107
15645,20230719 15:15:00 Asia/Calcutta,4590.25,4590.5,4590.0,4590.25,218
15646,20230719 15:16:00 Asia/Calcutta,4590.5,4590.75,4590.25,4590.75,66
15647,20230719 15:17:00 Asia/Calcutta,4590.75,4591.25,4590.75,4590.75,165
15648,20230719 15:18:00 Asia/Calcutta,4590.75,4590.75,4590.25,4590.25,129
15649,20230719 15:19:00 Asia/Calcutta,4590.25,4591.0,4590.25,4590.75,193
15650,20230719 15:20:00 Asia/Calcutta,4590.75,4591.0,4590.5,4590.5,241
15651,20230719 15:21:00 Asia/Calcutta,4590.75,4591.0,4590.75,4591.0,91
15652,20230719 15:22:00 Asia/Calcutta,4591.0,4591.25,4590.75,4590.75,504
15653,20230719 15:23:00 Asia/Calcutta,4590.75,4592.0,4590.5,4590.5,972
15654,20230719 15:24:00 Asia/Calcutta,4590.5,4591.0,4590.5,4590.75,239
15655,20230719 15:25:00 Asia/Calcutta,4590.75,4590.75,4590.25,4590.25,165
15656,20230719 15:26:00 Asia/Calcutta,4590.5,4590.5,4590.25,4590.5,16
15657,20230719 15:27:00 Asia/Calcutta,4590.25,4590.5,4590.25,4590.25,62
15658,20230719 15:28:00 Asia/Calcutta,4590.25,4590.5,4590.25,4590.25,182
15659,20230719 15:29:00 Asia/Calcutta,4590.25,4590.5,4590.25,4590.5,78
15660,20230719 15:30:00 Asia/Calcutta,4590.25,4590.5,4589.75,4590.25,329
15661,20230719 15:31:00 Asia/Calcutta,4590.25,4590.5,4590.25,4590.5,82
15662,20230719 15:32:00 Asia/Calcutta,4590.25,4590.25,4589.75,4590.25,196
15663,20230719 15:33:00 Asia/Calcutta,4590.0,4590.0,4589.75,4589.75,202
15664,20230719 15:34:00 Asia/Calcutta,4590.0,4590.25,4590.0,4590.0,302
15665,20230719 15:35:00 Asia/Calcutta,4590.0,4590.75,4590.0,4590.25,249
15666,20230719 15:36:00 Asia/Calcutta,4590.25,4590.5,4589.75,4590.0,418
15667,20230719 15:37:00 Asia/Calcutta,4590.0,4590.25,4589.25,4589.5,267
15668,20230719 15:38:00 Asia/Calcutta,4589.5,4590.0,4589.25,4589.75,358
15669,20230719 15:39:00 Asia/Calcutta,4589.75,4589.75,4589.5,4589.5,89
15670,20230719 15:40:00 Asia/Calcutta,4589.75,4590.0,4589.5,4589.75,108
15671,20230719 15:41:00 Asia/Calcutta,4589.5,4589.75,4589.5,4589.75,45
15672,20230719 15:42:00 Asia/Calcutta,4589.75,4590.5,4589.5,4590.5,371
15673,20230719 15:43:00 Asia/Calcutta,4590.25,4590.25,4589.75,4589.75,75
15674,20230719 15:44:00 Asia/Calcutta,4590.0,4590.25,4589.75,4590.0,170
15675,20230719 15:45:00 Asia/Calcutta,4590.0,4590.25,4589.5,4589.75,144
15676,20230719 15:46:00 Asia/Calcutta,4590.0,4590.25,4590.0,4590.0,105
15677,20230719 15:47:00 Asia/Calcutta,4590.25,4590.25,4589.75,4589.75,233
15678,20230719 15:48:00 Asia/Calcutta,4589.75,4589.75,4589.5,4589.75,173
15679,20230719 15:49:00 Asia/Calcutta,4589.75,4589.75,4589.5,4589.75,134
15680,20230719 15:50:00 Asia/Calcutta,4589.5,4589.5,4589.5,4589.5,11
15681,20230719 15:51:00 Asia/Calcutta,4589.75,4589.75,4589.0,4589.25,194
15682,20230719 15:52:00 Asia/Calcutta,4589.25,4589.5,4589.25,4589.5,58
15683,20230719 15:53:00 Asia/Calcutta,4589.25,4589.5,4588.75,4589.0,235
15684,20230719 15:54:00 Asia/Calcutta,4589.0,4589.25,4588.75,4588.75,121
15685,20230719 15:55:00 Asia/Calcutta,4588.75,4589.25,4588.75,4588.75,98
15686,20230719 15:56:00 Asia/Calcutta,4588.75,4589.25,4588.75,4589.25,27
15687,20230719 15:57:00 Asia/Calcutta,4589.25,4589.5,4589.25,4589.5,59
15688,20230719 15:58:00 Asia/Calcutta,4589.5,4589.5,4588.75,4589.5,419
15689,20230719 15:59:00 Asia/Calcutta,4589.5,4589.5,4589.5,4589.5,64
15690,20230719 16:00:00 Asia/Calcutta,4589.5,4589.5,4588.75,4589.25,247
15691,20230719 16:01:00 Asia/Calcutta,4589.25,4589.75,4589.0,4589.25,310
15692,20230719 16:02:00 Asia/Calcutta,4589.25,4589.75,4589.25,4589.25,255
15693,20230719 16:03:00 Asia/Calcutta,4589.25,4589.5,4589.0,4589.25,100
15694,20230719 16:04:00 Asia/Calcutta,4589.25,4589.5,4589.25,4589.5,222
15695,20230719 16:05:00 Asia/Calcutta,4589.5,4589.5,4589.0,4589.25,154
15696,20230719 16:06:00 Asia/Calcutta,4589.25,4589.25,4589.25,4589.25,37
15697,20230719 16:07:00 Asia/Calcutta,4589.25,4589.25,4588.75,4589.0,211
15698,20230719 16:08:00 Asia/Calcutta,4589.0,4589.25,4589.0,4589.25,191
15699,20230719 16:09:00 Asia/Calcutta,4589.25,4589.25,4589.0,4589.25,74
15700,20230719 16:10:00 Asia/Calcutta,4589.25,4589.5,4589.25,4589.5,217
15701,20230719 16:11:00 Asia/Calcutta,4589.5,4589.5,4588.75,4588.75,232
15702,20230719 16:12:00 Asia/Calcutta,4588.75,4588.75,4588.5,4588.5,124
15703,20230719 16:13:00 Asia/Calcutta,4588.5,4588.75,4588.5,4588.75,102
15704,20230719 16:14:00 Asia/Calcutta,4588.5,4588.75,4588.5,4588.5,132
15705,20230719 16:15:00 Asia/Calcutta,4588.75,4588.75,4588.25,4588.75,95
15706,20230719 16:16:00 Asia/Calcutta,4588.75,4589.0,4588.75,4589.0,105
15707,20230719 16:17:00 Asia/Calcutta,4589.0,4589.0,4588.5,4588.75,165
15708,20230719 16:18:00 Asia/Calcutta,4588.75,4589.0,4588.75,4589.0,65
15709,20230719 16:19:00 Asia/Calcutta,4589.0,4589.25,4588.75,4588.75,132
15710,20230719 16:20:00 Asia/Calcutta,4588.75,4589.0,4588.5,4589.0,185
15711,20230719 16:21:00 Asia/Calcutta,4588.75,4589.0,4588.75,4589.0,93
15712,20230719 16:22:00 Asia/Calcutta,4589.0,4589.5,4588.75,4589.5,288
15713,20230719 16:23:00 Asia/Calcutta,4589.5,4589.5,4589.0,4589.25,166
15714,20230719 16:24:00 Asia/Calcutta,4589.25,4589.75,4589.25,4589.5,244
15715,20230719 16:25:00 Asia/Calcutta,4589.25,4589.75,4589.25,4589.75,335
15716,20230719 16:26:00 Asia/Calcutta,4589.75,4590.0,4589.5,4589.75,62
15717,20230719 16:27:00 Asia/Calcutta,4590.0,4590.0,4589.75,4590.0,168
15718,20230719 16:28:00 Asia/Calcutta,4590.0,4590.25,4589.25,4589.75,337
15719,20230719 16:29:00 Asia/Calcutta,4589.75,4590.75,4589.5,4590.75,423
15720,20230719 16:30:00 Asia/Calcutta,4590.75,4590.75,4590.0,4590.25,533
15721,20230719 16:31:00 Asia/Calcutta,4590.0,4590.25,4590.0,4590.0,256
15722,20230719 16:32:00 Asia/Calcutta,4590.25,4590.5,4590.0,4590.0,187
15723,20230719 16:33:00 Asia/Calcutta,4590.0,4590.25,4589.5,4589.75,218
15724,20230719 16:34:00 Asia/Calcutta,4590.0,4590.5,4589.75,4590.25,211
15725,20230719 16:35:00 Asia/Calcutta,4590.25,4590.5,4589.75,4590.0,113
15726,20230719 16:36:00 Asia/Calcutta,4590.0,4590.0,4589.0,4589.25,347
15727,20230719 16:37:00 Asia/Calcutta,4589.25,4589.5,4588.75,4589.0,297
15728,20230719 16:38:00 Asia/Calcutta,4589.0,4589.25,4588.75,4588.75,166
15729,20230719 16:39:00 Asia/Calcutta,4589.0,4589.0,4588.5,4588.75,540
15730,20230719 16:40:00 Asia/Calcutta,4588.75,4589.25,4588.25,4588.25,174
15731,20230719 16:41:00 Asia/Calcutta,4588.25,4588.75,4588.25,4588.5,432
15732,20230719 16:42:00 Asia/Calcutta,4588.25,4588.25,4587.75,4588.0,310
15733,20230719 16:43:00 Asia/Calcutta,4587.75,4588.0,4587.25,4587.25,426
15734,20230719 16:44:00 Asia/Calcutta,4587.25,4587.75,4587.0,4587.25,284
15735,20230719 16:45:00 Asia/Calcutta,4587.0,4587.25,4586.75,4587.0,354
15736,20230719 16:46:00 Asia/Calcutta,4587.0,4587.25,4586.75,4586.75,266
15737,20230719 16:47:00 Asia/Calcutta,4586.5,4587.25,4586.5,4587.25,613
15738,20230719 16:48:00 Asia/Calcutta,4587.25,4587.25,4586.75,4586.75,239
15739,20230719 16:49:00 Asia/Calcutta,4587.0,4587.0,4586.5,4586.75,239
15740,20230719 16:50:00 Asia/Calcutta,4586.75,4586.75,4586.25,4586.25,340
15741,20230719 16:51:00 Asia/Calcutta,4586.25,4588.25,4586.25,4587.25,983
15742,20230719 16:52:00 Asia/Calcutta,4587.0,4587.25,4586.75,4587.25,428
15743,20230719 16:53:00 Asia/Calcutta,4587.0,4587.5,4587.0,4587.25,229
15744,20230719 16:54:00 Asia/Calcutta,4587.0,4587.0,4586.5,4586.5,190
15745,20230719 16:55:00 Asia/Calcutta,4586.75,4586.75,4585.0,4585.5,1847
15746,20230719 16:56:00 Asia/Calcutta,4585.25,4586.5,4584.5,4586.0,1169
15747,20230719 16:57:00 Asia/Calcutta,4586.0,4586.5,4585.75,4586.25,513
15748,20230719 16:58:00 Asia/Calcutta,4586.25,4588.0,4586.25,4587.75,635
15749,20230719 16:59:00 Asia/Calcutta,4588.0,4588.75,4587.75,4588.75,675
15750,20230719 17:00:00 Asia/Calcutta,4588.5,4588.75,4587.5,4588.25,714
15751,20230719 17:01:00 Asia/Calcutta,4588.0,4588.0,4587.0,4587.25,501
15752,20230719 17:02:00 Asia/Calcutta,4587.25,4587.5,4587.0,4587.25,187
15753,20230719 17:03:00 Asia/Calcutta,4587.25,4587.75,4587.0,4587.75,291
15754,20230719 17:04:00 Asia/Calcutta,4587.75,4587.75,4587.25,4587.5,134
15755,20230719 17:05:00 Asia/Calcutta,4587.5,4587.75,4587.25,4587.75,149
15756,20230719 17:06:00 Asia/Calcutta,4587.75,4587.75,4587.0,4587.0,154
15757,20230719 17:07:00 Asia/Calcutta,4587.25,4587.5,4587.25,4587.25,168
15758,20230719 17:08:00 Asia/Calcutta,4587.25,4587.5,4586.5,4586.75,273
15759,20230719 17:09:00 Asia/Calcutta,4586.75,4586.75,4586.0,4586.0,355
15760,20230719 17:10:00 Asia/Calcutta,4586.0,4586.5,4586.0,4586.5,69
15761,20230719 17:11:00 Asia/Calcutta,4586.5,4586.5,4586.0,4586.25,255
15762,20230719 17:12:00 Asia/Calcutta,4586.25,4586.25,4585.25,4585.25,360
15763,20230719 17:13:00 Asia/Calcutta,4585.5,4585.5,4584.75,4585.0,681
15764,20230719 17:14:00 Asia/Calcutta,4585.25,4586.25,4585.25,4586.0,307
15765,20230719 17:15:00 Asia/Calcutta,4586.0,4586.0,4585.75,4585.75,212
15766,20230719 17:16:00 Asia/Calcutta,4585.5,4585.5,4584.75,4584.75,285
15767,20230719 17:17:00 Asia/Calcutta,4584.75,4586.0,4584.5,4585.5,517
15768,20230719 17:18:00 Asia/Calcutta,4585.5,4585.75,4585.5,4585.5,185
15769,20230719 17:19:00 Asia/Calcutta,4585.5,4585.75,4585.5,4585.5,252
15770,20230719 17:20:00 Asia/Calcutta,4585.5,4586.25,4585.25,4586.25,256
15771,20230719 17:21:00 Asia/Calcutta,4586.0,4586.5,4585.75,4586.5,206
15772,20230719 17:22:00 Asia/Calcutta,4586.5,4586.75,4585.75,4585.75,411
15773,20230719 17:23:00 Asia/Calcutta,4586.0,4586.5,4586.0,4586.5,438
15774,20230719 17:24:00 Asia/Calcutta,4586.25,4586.5,4586.25,4586.5,137
15775,20230719 17:25:00 Asia/Calcutta,4586.75,4587.0,4586.5,4586.75,267
15776,20230719 17:26:00 Asia/Calcutta,4586.75,4587.0,4586.5,4587.0,195
15777,20230719 17:27:00 Asia/Calcutta,4587.0,4587.25,4586.75,4587.0,193
15778,20230719 17:28:00 Asia/Calcutta,4587.0,4587.25,4586.75,4586.75,249
15779,20230719 17:29:00 Asia/Calcutta,4587.0,4587.25,4586.75,4587.0,200
15780,20230719 17:30:00 Asia/Calcutta,4587.25,4588.0,4587.0,4587.0,639
15781,20230719 17:31:00 Asia/Calcutta,4587.25,4587.75,4586.75,4587.5,626
15782,20230719 17:32:00 Asia/Calcutta,4587.5,4587.75,4587.25,4587.5,282
15783,20230719 17:33:00 Asia/Calcutta,4587.25,4588.0,4587.25,4587.75,380
15784,20230719 17:34:00 Asia/Calcutta,4587.5,4588.5,4587.5,4588.25,380
15785,20230719 17:35:00 Asia/Calcutta,4588.0,4588.75,4588.0,4588.5,301
15786,20230719 17:36:00 Asia/Calcutta,4588.5,4588.75,4588.25,4588.75,167
15787,20230719 17:37:00 Asia/Calcutta,4588.75,4589.0,4587.75,4587.75,721
15788,20230719 17:38:00 Asia/Calcutta,4587.75,4588.25,4587.75,4588.0,192
15789,20230719 17:39:00 Asia/Calcutta,4588.0,4588.25,4587.5,4587.75,245
15790,20230719 17:40:00 Asia/Calcutta,4588.0,4589.0,4587.75,4588.75,490
15791,20230719 17:41:00 Asia/Calcutta,4588.75,4588.75,4588.5,4588.75,149
15792,20230719 17:42:00 Asia/Calcutta,4588.5,4588.75,4588.0,4588.75,302
15793,20230719 17:43:00 Asia/Calcutta,4588.5,4589.0,4588.25,4589.0,117
15794,20230719 17:44:00 Asia/Calcutta,4589.0,4589.25,4588.25,4588.5,511
15795,20230719 17:45:00 Asia/Calcutta,4588.5,4588.75,4588.25,4588.5,262
15796,20230719 17:46:00 Asia/Calcutta,4588.25,4588.75,4588.25,4588.75,241
15797,20230719 17:47:00 Asia/Calcutta,4589.0,4589.25,4588.25,4588.5,571
15798,20230719 17:48:00 Asia/Calcutta,4588.5,4588.75,4588.0,4588.5,292
15799,20230719 17:49:00 Asia/Calcutta,4588.5,4588.5,4587.75,4588.25,389
15800,20230719 17:50:00 Asia/Calcutta,4588.0,4588.25,4587.5,4587.5,403
15801,20230719 17:51:00 Asia/Calcutta,4587.5,4588.0,4587.5,4588.0,308
15802,20230719 17:52:00 Asia/Calcutta,4588.0,4588.0,4587.5,4588.0,326
15803,20230719 17:53:00 Asia/Calcutta,4587.75,4587.75,4587.0,4587.0,365
15804,20230719 17:54:00 Asia/Calcutta,4587.0,4587.75,4586.75,4587.5,281
15805,20230719 17:55:00 Asia/Calcutta,4587.25,4587.5,4586.75,4587.5,402
15806,20230719 17:56:00 Asia/Calcutta,4587.5,4587.75,4587.25,4587.5,133
15807,20230719 17:57:00 Asia/Calcutta,4587.5,4587.75,4587.25,4587.25,255
15808,20230719 17:58:00 Asia/Calcutta,4587.25,4587.5,4586.75,4587.0,287
15809,20230719 17:59:00 Asia/Calcutta,4586.75,4587.5,4586.5,4587.25,480
15810,20230719 18:00:00 Asia/Calcutta,4587.25,4587.25,4586.25,4586.5,404
15811,20230719 18:01:00 Asia/Calcutta,4586.5,4587.5,4586.25,4586.75,922
15812,20230719 18:02:00 Asia/Calcutta,4586.75,4587.5,4586.5,4587.5,380
15813,20230719 18:03:00 Asia/Calcutta,4587.5,4588.0,4587.0,4588.0,402
15814,20230719 18:04:00 Asia/Calcutta,4588.0,4588.25,4588.0,4588.0,278
15815,20230719 18:05:00 Asia/Calcutta,4588.25,4588.25,4587.5,4587.5,367
15816,20230719 18:06:00 Asia/Calcutta,4587.5,4587.75,4587.25,4587.5,238
15817,20230719 18:07:00 Asia/Calcutta,4587.75,4588.75,4587.5,4588.5,432
15818,20230719 18:08:00 Asia/Calcutta,4588.5,4588.75,4588.25,4588.5,781
15819,20230719 18:09:00 Asia/Calcutta,4588.5,4589.25,4588.5,4589.25,537
15820,20230719 18:10:00 Asia/Calcutta,4589.0,4589.5,4589.0,4589.5,769
15821,20230719 18:11:00 Asia/Calcutta,4589.5,4589.5,4589.25,4589.5,349
15822,20230719 18:12:00 Asia/Calcutta,4589.5,4590.25,4589.25,4590.0,738
15823,20230719 18:13:00 Asia/Calcutta,4589.75,4590.25,4589.75,4590.0,537
15824,20230719 18:14:00 Asia/Calcutta,4590.0,4590.0,4589.25,4589.5,461
15825,20230719 18:15:00 Asia/Calcutta,4589.5,4589.5,4588.75,4589.25,660
15826,20230719 18:16:00 Asia/Calcutta,4589.0,4589.75,4589.0,4589.0,454
15827,20230719 18:17:00 Asia/Calcutta,4589.0,4589.0,4588.75,4589.0,268
15828,20230719 18:18:00 Asia/Calcutta,4588.75,4588.75,4587.75,4588.25,607
15829,20230719 18:19:00 Asia/Calcutta,4588.5,4588.5,4588.0,4588.5,351
15830,20230719 18:20:00 Asia/Calcutta,4588.5,4589.0,4588.25,4589.0,159
15831,20230719 18:21:00 Asia/Calcutta,4589.0,4590.25,4588.25,4589.5,1073
15832,20230719 18:22:00 Asia/Calcutta,4589.5,4590.5,4589.25,4590.25,541
15833,20230719 18:23:00 Asia/Calcutta,4590.25,4590.25,4589.75,4589.75,47
15834,20230719 18:24:00 Asia/Calcutta,4589.75,4590.25,4589.5,4590.0,728
15835,20230719 18:25:00 Asia/Calcutta,4590.0,4590.5,4590.0,4590.25,388
15836,20230719 18:26:00 Asia/Calcutta,4590.0,4590.25,4589.25,4590.0,635
15837,20230719 18:27:00 Asia/Calcutta,4590.25,4590.5,4589.25,4589.25,956
15838,20230719 18:28:00 Asia/Calcutta,4589.25,4589.25,4588.75,4589.0,233
15839,20230719 18:29:00 Asia/Calcutta,4589.0,4589.5,4588.5,4589.5,647
15840,20230719 18:30:00 Asia/Calcutta,4589.25,4589.75,4588.75,4589.0,380
15841,20230719 18:31:00 Asia/Calcutta,4589.0,4590.0,4588.75,4590.0,232
15842,20230719 18:32:00 Asia/Calcutta,4589.75,4590.5,4589.75,4590.25,559
15843,20230719 18:33:00 Asia/Calcutta,4590.25,4590.5,4590.0,4590.5,363
15844,20230719 18:34:00 Asia/Calcutta,4590.5,4590.75,4589.75,4590.0,1240
15845,20230719 18:35:00 Asia/Calcutta,4590.0,4590.25,4589.75,4590.0,339
15846,20230719 18:36:00 Asia/Calcutta,4590.0,4590.25,4589.75,4589.75,373
15847,20230719 18:37:00 Asia/Calcutta,4590.0,4591.5,4589.75,4591.0,1731
15848,20230719 18:38:00 Asia/Calcutta,4591.0,4591.5,4590.5,4591.5,668
15849,20230719 18:39:00 Asia/Calcutta,4591.5,4591.5,4590.75,4591.25,714
15850,20230719 18:40:00 Asia/Calcutta,4591.5,4592.5,4591.25,4591.5,820
15851,20230719 18:41:00 Asia/Calcutta,4591.5,4592.0,4591.25,4591.75,515
15852,20230719 18:42:00 Asia/Calcutta,4591.75,4592.5,4591.75,4592.5,329
15853,20230719 18:43:00 Asia/Calcutta,4592.5,4593.0,4592.25,4592.75,826
15854,20230719 18:44:00 Asia/Calcutta,4592.5,4593.25,4592.25,4593.25,515
15855,20230719 18:45:00 Asia/Calcutta,4593.0,4593.5,4592.5,4592.75,811
15856,20230719 18:46:00 Asia/Calcutta,4592.5,4593.0,4592.25,4592.75,642
15857,20230719 18:47:00 Asia/Calcutta,4592.75,4593.25,4592.75,4593.25,377
15858,20230719 18:48:00 Asia/Calcutta,4593.25,4594.25,4593.25,4594.0,816
15859,20230719 18:49:00 Asia/Calcutta,4593.75,4594.0,4593.5,4593.5,626
15860,20230719 18:50:00 Asia/Calcutta,4593.5,4593.75,4593.0,4593.0,425
15861,20230719 18:51:00 Asia/Calcutta,4593.0,4593.75,4593.0,4593.5,508
15862,20230719 18:52:00 Asia/Calcutta,4593.5,4594.25,4593.5,4594.25,487
15863,20230719 18:53:00 Asia/Calcutta,4594.0,4594.25,4593.75,4593.75,380
15864,20230719 18:54:00 Asia/Calcutta,4593.75,4593.75,4593.0,4593.0,672
15865,20230719 18:55:00 Asia/Calcutta,4593.0,4594.0,4593.0,4593.75,479
15866,20230719 18:56:00 Asia/Calcutta,4593.75,4594.5,4593.75,4594.25,498
15867,20230719 18:57:00 Asia/Calcutta,4594.25,4594.75,4593.5,4593.5,1530
15868,20230719 18:58:00 Asia/Calcutta,4593.75,4595.0,4593.5,4594.75,2204
15869,20230719 18:59:00 Asia/Calcutta,4594.75,4595.75,4593.5,4595.25,4830
15870,20230719 19:00:00 Asia/Calcutta,4595.25,4599.0,4595.0,4599.0,15984
15871,20230719 19:01:00 Asia/Calcutta,4599.0,4602.0,4598.75,4601.5,14319
15872,20230719 19:02:00 Asia/Calcutta,4601.5,4603.0,4601.25,4602.25,8798
15873,20230719 19:03:00 Asia/Calcutta,4602.0,4602.75,4600.75,4602.0,8564
15874,20230719 19:04:00 Asia/Calcutta,4601.75,4602.25,4599.25,4599.75,8698
15875,20230719 19:05:00 Asia/Calcutta,4599.75,4601.75,4599.5,4601.25,7614
15876,20230719 19:06:00 Asia/Calcutta,4601.5,4604.25,4601.0,4603.75,8214
15877,20230719 19:07:00 Asia/Calcutta,4604.0,4604.5,4603.25,4604.5,6419
15878,20230719 19:08:00 Asia/Calcutta,4604.5,4605.0,4603.5,4604.75,5532
15879,20230719 19:09:00 Asia/Calcutta,4604.75,4605.5,4604.0,4605.5,5201
15880,20230719 19:10:00 Asia/Calcutta,4605.25,4606.5,4604.5,4604.5,7198
15881,20230719 19:11:00 Asia/Calcutta,4604.75,4605.5,4604.0,4605.25,4774
15882,20230719 19:12:00 Asia/Calcutta,4605.0,4605.5,4603.75,4605.25,4201
15883,20230719 19:13:00 Asia/Calcutta,4605.25,4606.0,4604.75,4605.5,3501
15884,20230719 19:14:00 Asia/Calcutta,4605.5,4606.25,4603.5,4603.5,4923
15885,20230719 19:15:00 Asia/Calcutta,4603.5,4604.5,4603.0,4603.25,4382
15886,20230719 19:16:00 Asia/Calcutta,4603.5,4603.75,4602.5,4603.25,4912
15887,20230719 19:17:00 Asia/Calcutta,4603.0,4603.25,4601.5,4602.5,4576
15888,20230719 19:18:00 Asia/Calcutta,4602.5,4604.0,4602.25,4603.75,4200
15889,20230719 19:19:00 Asia/Calcutta,4603.75,4604.25,4602.75,4603.5,3822
15890,20230719 19:20:00 Asia/Calcutta,4603.5,4604.5,4602.0,4603.0,4701
15891,20230719 19:21:00 Asia/Calcutta,4603.0,4603.25,4602.25,4602.25,3472
15892,20230719 19:22:00 Asia/Calcutta,4602.25,4603.5,4601.5,4601.5,2974
15893,20230719 19:23:00 Asia/Calcutta,4601.75,4604.25,4601.25,4604.25,2803
15894,20230719 19:24:00 Asia/Calcutta,4604.0,4604.25,4603.25,4603.25,3162
15895,20230719 19:25:00 Asia/Calcutta,4603.25,4604.0,4602.0,4602.75,4266
15896,20230719 19:26:00 Asia/Calcutta,4602.5,4604.0,4602.25,4604.0,2576
15897,20230719 19:27:00 Asia/Calcutta,4603.75,4604.75,4603.5,4604.75,3147
15898,20230719 19:28:00 Asia/Calcutta,4604.5,4605.25,4604.25,4605.0,2593
15899,20230719 19:29:00 Asia/Calcutta,4605.0,4605.75,4604.75,4605.0,2802
15900,20230719 19:30:00 Asia/Calcutta,4605.25,4606.0,4603.25,4604.25,4723
15901,20230719 19:31:00 Asia/Calcutta,4604.0,4605.75,4603.75,4605.5,2932
15902,20230719 19:32:00 Asia/Calcutta,4605.5,4606.25,4605.25,4606.0,3044
15903,20230719 19:33:00 Asia/Calcutta,4606.25,4606.25,4605.0,4606.0,2603
15904,20230719 19:34:00 Asia/Calcutta,4606.0,4606.25,4605.5,4606.0,2077
15905,20230719 19:35:00 Asia/Calcutta,4606.0,4608.0,4605.5,4607.0,5139
15906,20230719 19:36:00 Asia/Calcutta,4607.0,4607.0,4604.25,4605.0,4262
15907,20230719 19:37:00 Asia/Calcutta,4604.75,4606.5,4604.75,4606.25,2908
15908,20230719 19:38:00 Asia/Calcutta,4606.0,4606.5,4605.75,4606.25,1872
15909,20230719 19:39:00 Asia/Calcutta,4606.25,4606.5,4605.5,4606.0,2440
15910,20230719 19:40:00 Asia/Calcutta,4606.0,4607.5,4606.0,4607.25,3195
15911,20230719 19:41:00 Asia/Calcutta,4607.5,4608.5,4606.75,4608.25,3957
15912,20230719 19:42:00 Asia/Calcutta,4608.0,4608.25,4606.5,4606.5,3092
15913,20230719 19:43:00 Asia/Calcutta,4606.5,4607.25,4605.5,4606.5,3118
15914,20230719 19:44:00 Asia/Calcutta,4606.5,4607.25,4605.0,4605.5,3266
15915,20230719 19:45:00 Asia/Calcutta,4605.5,4605.75,4602.75,4603.5,7358
15916,20230719 19:46:00 Asia/Calcutta,4603.5,4604.75,4603.0,4604.25,3598
15917,20230719 19:47:00 Asia/Calcutta,4604.25,4604.75,4604.0,4604.5,1936
15918,20230719 19:48:00 Asia/Calcutta,4604.25,4606.75,4604.25,4606.5,3066
15919,20230719 19:49:00 Asia/Calcutta,4606.75,4607.0,4606.0,4606.5,2925
15920,20230719 19:50:00 Asia/Calcutta,4606.5,4608.0,4606.5,4607.75,2380
15921,20230719 19:51:00 Asia/Calcutta,4607.5,4607.75,4607.0,4607.75,2215
15922,20230719 19:52:00 Asia/Calcutta,4607.5,4608.0,4607.25,4607.75,2180
15923,20230719 19:53:00 Asia/Calcutta,4607.5,4607.75,4606.0,4607.25,2612
15924,20230719 19:54:00 Asia/Calcutta,4607.25,4608.5,4607.25,4608.25,2528
15925,20230719 19:55:00 Asia/Calcutta,4608.0,4608.25,4607.25,4607.5,2620
15926,20230719 19:56:00 Asia/Calcutta,4607.25,4608.5,4606.75,4608.0,2724
15927,20230719 19:57:00 Asia/Calcutta,4608.0,4608.0,4605.25,4605.75,4026
15928,20230719 19:58:00 Asia/Calcutta,4605.5,4606.75,4605.0,4605.75,4114
15929,20230719 19:59:00 Asia/Calcutta,4605.5,4605.75,4602.75,4603.0,7221
15930,20230719 20:00:00 Asia/Calcutta,4603.0,4604.25,4603.0,4603.0,4569
15931,20230719 20:01:00 Asia/Calcutta,4602.75,4604.75,4602.25,4604.25,5474
15932,20230719 20:02:00 Asia/Calcutta,4604.0,4604.75,4603.25,4603.75,2476
15933,20230719 20:03:00 Asia/Calcutta,4603.75,4603.75,4602.25,4602.25,3374
15934,20230719 20:04:00 Asia/Calcutta,4602.5,4602.75,4601.25,4602.5,4630
15935,20230719 20:05:00 Asia/Calcutta,4602.25,4603.0,4601.75,4602.75,2541
15936,20230719 20:06:00 Asia/Calcutta,4602.75,4602.75,4600.75,4601.0,3173
15937,20230719 20:07:00 Asia/Calcutta,4601.0,4602.25,4600.25,4601.75,3942
